BAD,CLAGE,CLNO,DEBTINC,DELINQ,DEROG,JOB,LOAN,MORTDUE,NINQ,REASON,VALUE,YOJ
0,119.0697634,42,41.67018774,0,0,Other,28400,206126,1,HomeImp,238745,9
0,210.0250584,26,37.3017641,0,0,Other,28500,49461,0,DebtCon,83352,21
0,123.6131744,21,44.52055475,,,Other,28500,73188,11,HomeImp,111925,5
0,168.8035325,29,42.3249247,0,0,Office,28500,97262,0,DebtCon,131830,10
0,92.8669886,13,21.901856,,1,Other,28500,,,DebtCon,41763,12
1,219.6152519,43,31.20973109,0,0,Other,28500,108293,4,DebtCon,135317,5
0,384.2850469,45,41.34201094,0,0,Office,28500,84908,0,DebtCon,108385,10
0,102.5670171,16,35.67150508,0,0,Mgr,28500,43413,6,DebtCon,73248,13
0,137.9428692,29,39.07258918,0,0,Office,28500,100145,0,DebtCon,130522,10
0,115.2948111,39,32.87512565,,,Mgr,28500,137174,,DebtCon,186118,1
0,113.2059238,6,36.87709851,0,0,Office,28500,29338,1,,62220,2
0,284.0838485,23,39.54773379,0,0,Other,28600,32136,0,DebtCon,51599,35
0,137.8133309,28,42.08001604,1,0,Office,28600,94165,0,DebtCon,130285,10
0,193.0739135,24,40.65624858,0,0,Other,28600,85174,1,DebtCon,127306,1
0,212.3140985,19,40.51680132,0,0,ProfExe,28600,136546,3,DebtCon,185507,0
0,287.4961733,23,38.6443946,0,0,Other,28600,26189,0,DebtCon,50409,36
0,85.62551999,15,33.97581441,0,1,Mgr,28600,39009,6,DebtCon,75893,12
0,165.090735,17,33.23130088,0,0,ProfExe,28600,105907,1,DebtCon,156126,10
0,119.3620256,6,40.15941877,0,0,Office,28600,31634,1,,65157,5
1,239.2270359,26,31.01274893,2,0,ProfExe,28600,126189,0,DebtCon,167157,19
0,173.8358358,17,32.74036849,0,0,ProfExe,28700,107281,0,DebtCon,155874,10
0,110.4950024,39,30.85972433,,,Mgr,28700,137247,,DebtCon,186685,0
0,238.794891,27,20.52327227,0,0,ProfExe,28700,131767,2,DebtCon,214558,10
0,263.7439223,32,40.21223483,0,0,ProfExe,28700,67951,0,DebtCon,106093,11
0,223.3486635,19,41.13615926,0,1,ProfExe,28700,133188,1,DebtCon,179454,1
1,201.1767833,11,35.72928694,1,0,Office,28700,25190,0,DebtCon,59841,1
0,123.3967471,42,42.34547139,0,0,Other,28800,204455,1,HomeImp,245685,8
0,231.286134,24,35.49030567,0,0,Mgr,28800,132019,1,DebtCon,168828,0
0,175.2063398,26,31.61203845,0,1,Mgr,28800,,0,DebtCon,121560,8
0,174.9770528,17,42.11254013,0,0,Self,28800,151328,0,HomeImp,194243,2
0,84.72826796,14,22.84166319,,0,Other,28800,,,DebtCon,44761,10
0,122.5038922,39,30.33821943,,,Mgr,28800,134144,,DebtCon,185910,2
0,294.4200214,22,37.53746125,0,0,Other,28800,30357,0,DebtCon,56776,35
0,258.7333333,26,,1,0,ProfExe,28900,225000,2,DebtCon,285000,15
0,229.7532224,19,40.63187139,0,1,ProfExe,28900,135770,2,DebtCon,188368,0
0,187.2424028,37,33.16875685,0,1,ProfExe,28900,91683,3,DebtCon,127833,0
0,247.8444526,27,20.61070665,0,0,ProfExe,28900,134509,2,DebtCon,211558,10
0,194.9102495,25,42.71977457,0,0,Other,28900,89945,2,DebtCon,124453,2
0,159.5500246,27,32.16500253,0,0,Mgr,28900,,0,DebtCon,117991,7
1,124.2478986,23,44.57850006,1,4,Sales,28900,63748,6,DebtCon,36392,9
0,205.8658949,13,41.65421132,0,0,Mgr,28900,102108,0,DebtCon,147463,19
0,92.09054215,32,40.77888843,0,0,Other,28900,75887,2,DebtCon,117989,4
0,290.7726081,23,39.09547645,0,0,Office,28900,77916,1,DebtCon,130728,2
0,302.2264177,30,33.3190619,0,0,Sales,28900,109888,1,DebtCon,182229,16
0,288.6562467,24,39.60580772,0,0,Other,28900,29515,0,DebtCon,49525,36
0,166.9485683,16,41.56383925,0,0,Self,29000,152065,0,HomeImp,192445,2
0,278.5650034,23,39.79656076,0,0,Other,29000,32109,1,DebtCon,49912,34
1,131.9333333,29,,4,4,Self,29000,149900,1,,201000,5
1,189.7,33,,1,0,ProfExe,29000,79000,1,HomeImp,,8
1,114.6666667,12,,6,0,Other,29000,72478,4,DebtCon,113000,1.5
1,186.7,14,,4,2,Mgr,29000,101824,0,DebtCon,,4
0,124.1214617,26,32.64452984,0,0,ProfExe,29200,116202,3,DebtCon,160084,6
0,188.2010287,26,35.59575067,0,0,Other,29200,50105,0,DebtCon,83815,21
0,226.8611449,19,40.81730925,0,0,ProfExe,29200,139299,1,DebtCon,180818,1
0,232.3333333,40,,0,0,Other,29200,99600,1,DebtCon,143000,15
0,259.6772021,26,28.17364554,1,0,ProfExe,29300,228059,2,DebtCon,291314,16
0,109.9150205,21,44.36917076,,,Other,29300,68024,11,HomeImp,115954,6
0,109.121197,27,33.30176289,0,0,ProfExe,29400,119256,3,DebtCon,160683,6
1,52.76653273,21,,0,1,Other,29400,48800,2,DebtCon,86000,5
0,77.34259704,15,35.11044889,0,1,Mgr,29400,39354,6,DebtCon,75553,13
0,222.858711,40,40.69741846,0,0,Other,29400,109457,1,DebtCon,145453,15
0,264.4315076,25,26.98136309,0,0,ProfExe,29500,232801,2,DebtCon,289260,13
0,147.9901182,19,38.139022,0,0,Office,29500,50079,2,DebtCon,80222,1
0,157.0263263,18,40.17061829,0,0,Office,29500,48590,3,DebtCon,81354,0
1,138.9666667,23,,0,0,Mgr,29500,118000,1,DebtCon,169900,8
0,259.7334653,25,25.10508606,1,0,ProfExe,29600,233916,2,DebtCon,291490,15
0,161.276029,19,40.26196223,0,0,Office,29700,46268,3,DebtCon,79463,0
0,221.9253115,40,42.30290733,0,0,Other,29700,100657,0,DebtCon,148653,14
0,225.0922987,19,39.21193749,0,0,ProfExe,29800,134560,1,DebtCon,187551,1
0,239.3216306,26,24.77798542,1,0,ProfExe,29800,225481,1,DebtCon,290762,13
0,115.6666667,24,,,,Other,29800,34000,,DebtCon,71000,10
0,250.4910072,26,27.92066177,1,0,ProfExe,29900,230499,2,DebtCon,294326,15
0,235.3710385,18,38.69974659,0,0,ProfExe,29900,135955,2,DebtCon,182161,0
0,77.13333333,35,,0,0,Mgr,29900,73506,1,DebtCon,115000,11
1,81.13333333,10,,0,2,Other,29900,22000,11,DebtCon,,2
0,237.5622414,24,35.04310052,0,0,Mgr,29900,131756,1,DebtCon,167302,0
0,85.0457549,34,26.34913193,0,0,Mgr,30000,74975,0,DebtCon,118886,12
0,114.5837225,21,43.29474364,,,Other,30000,77853,10,HomeImp,114746,6
0,92.11887554,34,27.22498526,0,0,Mgr,30000,79044,1,DebtCon,118685,12
0,199.8333333,15,,0,0,Other,30000,12223,0,DebtCon,35875.06,28.5
0,156.6333333,23,,0,0,Other,30000,187000,0,DebtCon,293000,28
0,288.3333333,16,,,,Other,30000,32657,0,DebtCon,76000,
0,173.5,25,,0,0,Office,30000,48000,2,DebtCon,97000,3
0,209.3666667,30,,1,0,ProfExe,30000,224000,0,DebtCon,282000,5
0,100.4666667,6,,0,0,Other,30000,8875,1,DebtCon,57000,0
1,118.6666667,15,,1,0,Office,30000,,1,HomeImp,50000,4
1,147.8666667,28,,5,4,Mgr,30000,17696,0,DebtCon,53100,20
1,198.8666667,13,,0,1,ProfExe,30000,176000,2,DebtCon,240000,1
1,200.9333333,15,,3,1,,30000,,10,,46200,0
0,162.3840072,16,33.76030524,0,0,ProfExe,30000,109583,1,DebtCon,153132,10
0,199.4697909,15,39.5498738,0,0,Other,30000,15214,0,DebtCon,38094,26
0,59.83333333,7,,0,0,Other,30000,20000,0,DebtCon,38000,0.9
0,81.8402502,6,13.40999565,0,0,Other,30100,24350,0,DebtCon,40356,0
1,180.6801536,21,31.08912029,0,1,Office,30100,92249,0,HomeImp,,2
0,215.750868,19,39.1891416,0,0,ProfExe,30100,138322,2,DebtCon,186139,2
0,250.5398841,25,27.81329141,0,0,ProfExe,30100,228006,2,DebtCon,285921,15
0,73.75338352,35,26.40633196,0,0,Mgr,30100,78124,1,DebtCon,116280,10
0,89.51626546,24,34.03666376,,,Other,30100,42747,,DebtCon,71360,10
1,202.9666667,33,,1,0,Office,30200,36000,0,DebtCon,73500,14
1,130.3603618,58,50.35299879,0,4,ProfExe,30200,80951,0,DebtCon,116160,19
0,176.5,28,,0,0,Mgr,30200,124000,2,DebtCon,171366,13
0,73.39179752,7,13.49536737,0,1,Other,30200,20956,0,DebtCon,39333,0
0,239.918405,39,41.27520899,0,0,Other,30200,106594,1,DebtCon,148695,13
0,121.0233134,23,32.8045306,,,Other,30200,34955,,DebtCon,79556,8
0,248.980672,18,40.36185207,0,1,ProfExe,30300,137927,1,DebtCon,182588,1
1,187.7221845,15,2.594364447,3,1,,30300,,10,,52545,1
0,152.2027769,19,41.62936282,0,0,Office,30300,54352,3,DebtCon,79302,0
0,172.6879798,17,34.54949648,0,0,ProfExe,30300,109859,0,DebtCon,153240,10
0,95.18143755,6,37.58289841,0,0,Other,30300,18306,1,DebtCon,66747,1
0,88.93446885,16,34.9372716,0,0,Mgr,30300,36014,5,DebtCon,76525,14
0,174.3637482,18,41.25679468,0,0,Office,30400,45747,3,DebtCon,78829,0
0,98.82015368,15,34.02025719,0,1,Mgr,30400,40386,5,DebtCon,68120,12
0,151.5970972,19,37.75387662,0,0,Office,30400,46948,2,DebtCon,80473,0
0,182.4841642,25,35.15098079,0,0,Office,30400,55429,1,DebtCon,103948,3
0,79.21417248,34,26.52174054,0,0,Mgr,30500,77246,0,DebtCon,121758,10
0,166.1995272,24,37.81408909,0,0,Office,30500,57516,2,DebtCon,103086,3
0,165.7882784,16,31.16320701,0,0,ProfExe,30500,113822,0,DebtCon,148478,10
0,228.6103591,40,43.12276156,0,0,Other,30500,108736,1,DebtCon,147531,13
0,219.2473072,19,40.87469852,0,1,ProfExe,30500,138082,1,DebtCon,181157,2
0,91.95160351,6,37.69262438,0,0,Other,30500,10952,1,DebtCon,65166,0
0,189.4391712,28,43.16839173,0,0,Mgr,30500,124225,2,DebtCon,181129,11
1,141.7031333,28,45.3547887,5,3,Mgr,30500,18375,0,DebtCon,61738,20
0,115.2108955,24,33.07135028,,,Other,30600,35332,,DebtCon,71898,10
0,81.22339757,34,25.94257777,0,0,Mgr,30600,78355,1,DebtCon,124426,11
0,202.5286035,29,15.82390006,1,0,ProfExe,30600,231344,0,DebtCon,284199,7
0,156.4135697,19,40.61109433,0,0,Office,30600,54372,3,DebtCon,78653,0
0,289.3998161,15,42.21386978,,,Other,30700,36804,0,DebtCon,83295,
0,99.70436212,5,36.69232406,0,0,Other,30700,14834,1,DebtCon,64870,1
0,184.3193761,28,40.89430209,0,0,Mgr,30800,129062,2,DebtCon,176389,13
0,66.24471976,7,13.78396544,0,0,Other,30800,29226,0,DebtCon,44735,1
0,200.5091243,15,42.38798551,0,0,Other,30800,15428,0,DebtCon,45495,28
0,151.9574182,22,38.18102732,0,0,Other,30800,195221,0,DebtCon,293118,29
1,,0,42.36225264,0,0,Office,30800,147577,0,DebtCon,187129,11
0,208.4986963,15,41.35817107,0,0,Other,30800,21172,0,DebtCon,37333,30
0,157.8776807,29,41.35097453,0,0,Mgr,30800,125787,2,DebtCon,175196,13
0,165.0778474,19,41.23925628,0,0,Office,30800,54981,2,DebtCon,82038,2
0,268.394238,26,26.24819069,1,0,ProfExe,30900,230978,1,DebtCon,291013,12
0,150.9173633,22,37.23650784,0,0,Other,30900,189798,0,DebtCon,301984,28
1,172.4323547,13,47.79590611,4,2,Mgr,30900,106717,0,DebtCon,,4
0,164.6048706,23,39.60145213,1,0,Other,30900,190480,0,DebtCon,298239,27
0,218.5382606,18,40.31508349,0,0,ProfExe,31000,133471,2,DebtCon,188154,0
1,116.8989899,31,44.06542878,1,0,Mgr,31000,67794,1,DebtCon,103535,7
0,112.8714443,24,31.78445617,,,Other,31000,37507,,DebtCon,71612,10
0,127.0333333,17,,0,0,ProfExe,31000,118000,1,DebtCon,167000,17
1,127.3,14,,0,2,Mgr,31000,30000,1,DebtCon,72000,20
0,92.1329084,6,36.25696875,0,0,Other,31000,13542,0,DebtCon,58827,0
0,175.6096146,25,38.09341464,0,0,Office,31000,51370,2,DebtCon,103298,0
0,119.5395184,21,42.82660083,,,Other,31100,73386,10,HomeImp,108864,5
0,227.6518778,19,38.51864488,0,1,ProfExe,31100,136521,2,DebtCon,188264,1
0,62.41629688,6,15.02803747,0,0,Other,31200,22907,0,DebtCon,46357,0
0,260.9197759,26,27.05723429,1,0,ProfExe,31200,234304,2,DebtCon,290923,14
0,80.35557059,5,35.03907537,0,0,Other,31200,14906,0,DebtCon,64767,0
0,171.2144163,27,43.17681901,0,0,Mgr,31200,124295,1,DebtCon,176185,12
0,99.56044187,6,37.39411875,0,0,Other,31200,15557,1,DebtCon,62847,0
1,116.4379076,14,35.38186329,0,1,Mgr,31200,38352,0,DebtCon,80550,21
0,286.6962892,15,40.3573739,,,Other,31300,33658,0,DebtCon,76624,
0,140.4494714,16,27.6899107,0,0,ProfExe,31300,119911,0,DebtCon,171916,16
0,153.0868546,22,40.29677071,0,0,Other,31300,188655,0,DebtCon,298090,28
0,230.4130352,40,42.66665957,0,0,Other,31300,106960,0,DebtCon,144201,15
0,205.4598874,15,41.97900067,0,0,Other,31400,12617,0,DebtCon,36082,30
0,108.3876577,6,38.12127507,0,0,Other,31400,16209,1,DebtCon,62450,1
0,268.2649306,16,41.44876331,,,Other,31400,37750,0,DebtCon,76204,
1,110.6333333,20,,2,1,,31500,16800,4,DebtCon,,12
1,57.83333333,8,,1,6,,31500,15391,0,HomeImp,,2.6
1,85.23333333,14,,0,2,Other,31500,22100,2,DebtCon,35000,1.9
1,98.43333333,11,,1,1,Other,31500,16000,1,DebtCon,43040,0
0,169.6890389,25,36.03464456,0,0,Office,31500,49020,1,DebtCon,100700,4
0,94.24803572,5,38.66240227,0,0,Other,31500,10879,0,DebtCon,58089,0
0,212.7553311,29,16.62648898,1,0,ProfExe,31500,224572,0,DebtCon,282839,7
0,97.19863392,5,35.94520575,0,0,Other,31600,11478,1,DebtCon,66275,1
0,204.7009169,14,42.61822346,0,0,Other,31600,15036,0,DebtCon,44220,28
0,117.4739215,21,41.51283589,,,Other,31700,72809,10,HomeImp,109678,5
0,177.2769279,25,35.30277411,0,0,Office,31700,55247,1,DebtCon,103246,3
1,312.4333333,46,,11,0,Mgr,31800,60279,0,DebtCon,97875,6
0,123.468827,24,33.63468905,,,Other,31800,34302,,DebtCon,77481,10
0,167.8572559,28,42.63343718,0,0,Mgr,31800,126316,2,DebtCon,180750,14
0,115.8502492,20,43.06942356,,,Other,31800,70680,11,HomeImp,114720,5
0,114.1237846,20,41.45670798,,,Other,31800,71553,10,HomeImp,111237,6
0,174.209344,28,40.5848115,0,0,Mgr,31800,125864,2,DebtCon,175163,12
0,109.7765826,23,33.68886616,,,Other,31800,37100,,DebtCon,74796,10
0,209.2973763,29,15.73414368,1,0,ProfExe,31800,226152,0,DebtCon,283022,4
0,161.8851264,22,38.63702392,0,0,Other,31800,195134,0,DebtCon,299299,29
0,285.2974893,16,41.15524125,,,Other,31900,34498,0,DebtCon,82962,
0,101.8594387,5,37.8165708,0,0,Other,31900,15150,1,DebtCon,61388,1
0,235.2018195,40,43.69152442,0,0,Other,31900,104092,1,DebtCon,143832,15
0,78.81360028,7,16.7277481,0,0,Other,31900,23517,0,DebtCon,47805,0
0,79.03011561,34,26.52185952,0,0,Mgr,31900,83226,0,DebtCon,115509,11
0,200.3016025,14,42.09417911,0,0,Other,31900,16363,0,DebtCon,43218,29
0,278.3638835,16,40.25722171,,,Other,32000,42478,0,DebtCon,85942,
1,112.5108654,27,36.02150867,4,2,ProfExe,32000,33148,3,DebtCon,69965,13
0,110.4525208,23,32.36421263,,,Other,32000,35219,,DebtCon,76888,9
0,206.0333333,50,,2,0,Mgr,32000,232000,3,DebtCon,36300,3
1,165.3333333,40,,3,1,Self,32000,92400,1,,215000,2.5
0,68.32898424,7,13.66579769,0,0,Other,32000,22832,0,DebtCon,43358,1
0,186.6022388,27,40.95937708,0,0,Mgr,32100,127901,2,DebtCon,176592,12
0,121.5604199,17,27.90222161,0,0,ProfExe,32100,120725,1,DebtCon,168783,15
0,116.7297455,5,37.99908153,0,0,Other,32200,16232,1,DebtCon,60238,0
0,119.6034777,16,29.01132772,0,0,ProfExe,32200,118793,1,DebtCon,171024,16
0,157.7262908,23,37.06575888,0,0,Other,32200,188427,0,DebtCon,293790,27
0,227.4154384,40,40.18309857,0,0,Other,32200,108871,0,DebtCon,151667,11
0,210.9224034,49,41.26480552,1,0,Mgr,32300,235343,3,DebtCon,45270,3
0,150.2093805,22,39.07277566,0,0,Other,32300,195243,0,DebtCon,294372,27
0,109.031088,6,36.50108651,0,0,Other,32300,14163,1,DebtCon,60626,0
1,185.7,21,,0,0,Mgr,32300,167000,3,DebtCon,221100,4
0,69.19973077,7,15.77819668,0,0,Other,32300,23448,0,DebtCon,45557,0
0,55.04424252,7,15.39687666,0,0,Other,32300,28213,0,DebtCon,40515,0
0,177.0516476,28,39.4756896,0,0,Mgr,32300,133193,1,DebtCon,174905,13
0,170.1968674,23,40.25151003,0,0,Other,32300,194350,0,DebtCon,299720,28
0,121.9977294,23,31.87626204,,,Other,32300,41877,,DebtCon,78220,8
0,172.362148,24,36.48909721,0,0,Office,32400,51220,2,DebtCon,106361,3
1,88.23333333,38,,0,1,Mgr,32400,103000,2,DebtCon,149500,12
0,150.0842871,28,43.14434551,0,0,Mgr,32400,128523,1,DebtCon,179390,13
0,129.524283,17,28.85081359,0,0,ProfExe,32500,124548,1,DebtCon,169881,16
0,150.7998535,22,40.59278045,0,0,Other,32500,193409,0,DebtCon,297294,30
0,249.9549333,26,25.25477175,1,0,ProfExe,32500,232057,2,DebtCon,286938,15
0,45.66666667,7,,0,0,Mgr,32600,17918,0,DebtCon,40000,7
0,226.1469888,49,40.22218286,1,0,Mgr,32600,233216,2,DebtCon,38583,4
0,340.9,20,,0,0,Mgr,32600,79874,0,DebtCon,125000,30
0,197.9863148,14,41.52909627,0,0,Other,32700,14955,0,DebtCon,38584,29
0,294.4306958,15,40.23707296,,,Other,32700,39796,0,DebtCon,77819,
0,126.5177052,23,33.68805656,,,Other,32800,35458,,DebtCon,78116,9
0,203.8393048,14,40.65777994,0,0,Other,32800,13781,0,DebtCon,43371,28
0,155.5368967,23,38.05331686,0,0,Other,32800,189564,0,DebtCon,296728,27
0,113.9365929,24,32.17001962,,,Other,32800,37231,,DebtCon,80347,9
0,275.6958052,26,27.87825784,1,0,ProfExe,32900,232792,1,DebtCon,293949,13
1,210.0122648,15,1.909225163,3,1,,32900,,10,,55657,1
0,181.9098245,24,35.04559626,0,0,Office,32900,49709,2,DebtCon,101222,2
0,107.6734382,6,37.18955165,0,0,Other,32900,9200,1,DebtCon,66056,0
0,128.7311432,23,34.85797706,,,Other,32900,37265,,DebtCon,76154,7
0,94.11896805,5,37.74993373,0,0,Other,33000,18026,0,DebtCon,57436,0
0,214.3529578,50,42.51200002,1,0,Mgr,33000,232113,2,DebtCon,46286,3
0,164.3009187,24,34.39190747,0,0,Office,33000,54821,1,DebtCon,104724,1
1,117.6666667,32,,0,0,Office,33000,153000,4,DebtCon,164000,9
0,188.1666667,22,,0,0,ProfExe,33000,138000,1,DebtCon,190000,22
0,203.9415862,29,17.42563348,0,0,ProfExe,33000,227543,0,DebtCon,289091,3
0,227.6777656,40,42.2817024,0,0,Other,33000,104422,0,DebtCon,152298,15
0,205.6506602,49,41.83267428,2,0,Mgr,33100,236847,3,DebtCon,46091,1
1,107.2948996,37,41.44154866,0,0,Mgr,33100,111917,2,DebtCon,156552,12
0,195.3652599,49,40.41559886,2,0,Mgr,33100,238018,3,DebtCon,44379,3
1,120.090143,13,35.01574872,0,2,Mgr,33200,36705,0,DebtCon,78040,19
0,138.5666478,22,39.88756232,0,0,Other,33200,195971,0,DebtCon,298682,29
0,112.4677853,16,28.51781662,0,0,ProfExe,33200,119049,0,DebtCon,175867,17
0,175.3867231,25,34.28625051,0,0,Office,33200,57419,1,DebtCon,103648,4
0,56.60389545,7,16.6958286,0,0,Other,33200,23858,0,DebtCon,40268,0
0,177.247554,22,38.98121028,0,0,ProfExe,33200,140690,0,DebtCon,195001,21
0,42.43527965,7,36.66861708,0,0,Mgr,33300,19675,0,DebtCon,47894,6
1,240.4333333,26,,7,0,Self,33400,59000,3,HomeImp,85000,2
0,198.8970467,14,42.55636282,0,0,Other,33400,20921,0,DebtCon,37363,28
0,131.044986,24,32.02105145,,,Other,33400,37262,,DebtCon,76717,9
0,62.12090961,35,25.46161407,0,0,Mgr,33500,73761,0,DebtCon,117729,11
1,142,14,,0,4,Mgr,33500,54079,0,HomeImp,66261,15
0,38.69922722,6,34.22224671,0,0,Mgr,33500,18934,0,DebtCon,42328,5
0,107.9971112,23,33.96233051,,,Other,33500,37843,,DebtCon,80771,10
0,201.6122988,50,41.64479426,2,0,Mgr,33500,240157,2,DebtCon,42013,3
0,161.8332356,25,36.89609946,0,0,Office,33500,49292,1,DebtCon,104421,1
0,46.76290645,6,34.98037124,0,0,Mgr,33500,18804,0,DebtCon,43982,7
0,342.4680597,20,40.89238843,0,0,Mgr,33600,87451,0,DebtCon,131949,30
0,78.32776771,35,25.01202037,0,0,Mgr,33600,79877,1,DebtCon,118554,9
0,218.9936962,30,14.07235376,0,0,ProfExe,33600,233630,0,DebtCon,284049,4
0,68.48269459,34,25.96045509,0,0,Mgr,33700,73877,0,DebtCon,124834,10
0,200.8607367,22,36.50527114,0,0,ProfExe,33700,142468,1,DebtCon,195770,22
0,184.134954,15,42.48237422,0,0,Other,33700,12512,0,DebtCon,42634,28
0,59.04270368,6,16.49508064,0,0,Other,33700,28956,0,DebtCon,45640,0
0,178.4111833,28,42.45764485,0,0,Mgr,33700,132617,1,DebtCon,172152,15
0,188.1493561,21,37.30853626,0,0,ProfExe,33700,147522,1,DebtCon,198737,20
0,334.5812066,19,39.09556626,0,0,Mgr,33700,83471,0,DebtCon,133221,29
0,48.71005322,7,36.42433271,0,0,Mgr,33700,26395,0,DebtCon,48905,6
0,302.7271504,16,41.82215988,,,Other,33700,36851,0,DebtCon,78893,
0,198.4511737,14,42.51197505,0,0,Other,33800,15648,0,DebtCon,43726,29
0,166.6247382,27,42.31889922,0,1,Mgr,33900,128884,1,DebtCon,172094,12
0,111.980657,5,37.4669773,0,0,Other,33900,13154,1,DebtCon,62208,1
0,213.2096514,50,42.5578291,2,0,Mgr,33900,232317,3,DebtCon,38412,2
0,222.8746479,30,16.6894908,0,0,ProfExe,33900,231455,0,DebtCon,290039,4
0,112.3149971,17,28.99431237,0,0,ProfExe,34000,121625,0,DebtCon,169369,15
0,219.6589319,29,15.73593489,0,0,ProfExe,34000,232312,0,DebtCon,286305,4
0,173.4941319,24,36.91389765,0,0,Office,34000,57025,2,DebtCon,103563,3
0,171.9632916,22,37.68589208,0,0,ProfExe,34100,139035,1,DebtCon,198788,23
0,196.5542212,50,42.04270618,2,0,Mgr,34100,241545,3,DebtCon,42189,1
0,185.0054347,22,38.8960395,0,0,ProfExe,34100,138523,1,DebtCon,196555,21
0,196.0088316,50,42.45858179,2,0,Mgr,34100,241931,3,DebtCon,36486,1
0,131.5424382,16,27.14989852,0,0,ProfExe,34200,119575,1,DebtCon,175235,16
0,63.93333333,36,,0,0,Other,34300,89000,1,DebtCon,137000,12
0,195.555801,21,37.94959341,0,0,ProfExe,34300,146171,1,DebtCon,196270,19
0,134.7340235,17,28.81751546,0,0,ProfExe,34300,118911,0,DebtCon,168901,16
0,67.83204167,36,40.40270584,0,0,Other,34400,97971,1,DebtCon,145124,13
1,107.7099227,32,58.8269296,0,0,Office,34400,155536,4,DebtCon,169503,10
0,250.6333333,14,,0,0,Other,34500,109000,3,DebtCon,159500,
1,182.0684611,21,32.71020486,0,0,Mgr,34600,169960,2,DebtCon,224716,2
0,45.92716617,7,35.13109271,0,0,Mgr,34600,27851,0,DebtCon,42623,6
0,174.6353487,22,37.44738401,0,0,ProfExe,34600,143542,1,DebtCon,195327,23
0,327.4923598,19,41.21264082,0,0,Mgr,34700,81688,0,DebtCon,131993,27
0,244.09767,14,36.13117578,0,0,Other,34800,115191,4,DebtCon,165667,
1,208,34,,1,0,Office,34800,121399,2,DebtCon,164000,11
0,198.1233342,21,35.57723925,0,0,ProfExe,34800,138680,0,DebtCon,190729,21
0,182.6647722,22,36.95591736,0,0,ProfExe,34800,139519,0,DebtCon,195663,22
0,110.9431095,17,30.69930302,0,0,ProfExe,34900,121550,1,DebtCon,174507,17
0,220.6025351,50,41.85741593,1,0,Mgr,34900,236340,4,DebtCon,37598,2
0,210.5018174,50,42.96751164,1,0,Mgr,35000,240994,3,DebtCon,39401,3
0,212.0154058,49,40.13181545,1,0,Mgr,35000,239058,3,DebtCon,40848,4
1,160.2666667,25,,0,0,ProfExe,35000,227000,1,HomeImp,316000,3
0,,0,,0,0,Other,35000,31000,7,DebtCon,50000,
0,246.5666667,32,,0,0,ProfExe,35000,197906,0,DebtCon,265000,4
1,192.7666667,22,,0,0,ProfExe,35000,391000,0,DebtCon,505000,4.5
0,,0,34.70302378,0,0,Other,35100,33844,6,DebtCon,55100,
0,333.0463123,20,39.29472094,0,0,Mgr,35100,88197,0,DebtCon,132776,30
0,183.3734524,49,40.7798487,1,0,Mgr,35200,239513,2,DebtCon,37076,0
0,216.6666372,50,40.41005141,1,0,Mgr,35200,234682,2,DebtCon,37079,2
0,210.1890052,49,41.33662673,1,0,Mgr,35200,239987,3,DebtCon,43028,2
0,355.8060308,20,41.88307125,0,0,Mgr,35300,83439,0,DebtCon,134691,30
0,62.80681071,35,40.22961403,0,0,Other,35400,90295,0,DebtCon,139602,12
0,191.8661175,22,35.64744257,0,0,ProfExe,35500,142713,1,DebtCon,196335,21
0,252.3710369,14,34.62775217,0,0,Other,35600,116080,3,DebtCon,163905,
0,45.14448683,6,36.06282742,0,0,Mgr,35600,20552,0,DebtCon,46697,7
0,,0,34.44309217,0,0,Other,35600,31807,7,DebtCon,51823,
0,206.6470786,49,41.27663712,1,0,Mgr,35700,238104,3,DebtCon,43026,3
0,228.8020074,32,32.68199935,0,0,ProfExe,35800,207312,0,DebtCon,271738,4
0,70.02470469,36,41.86164685,0,0,Other,35800,93309,0,DebtCon,137370,12
0,243.2954303,31,30.93897745,0,0,ProfExe,36000,204292,0,DebtCon,268436,3
0,234.0239751,32,29.69634581,0,0,ProfExe,36000,203680,0,DebtCon,270992,3
1,257.7,35,,,,Other,36000,124000,5,DebtCon,176000,21
0,179.7192455,21,38.60076499,0,0,ProfExe,36000,145908,0,DebtCon,190303,20
0,350.6195273,20,38.66907284,0,0,Mgr,36000,89270,0,DebtCon,127834,30
0,64.37879289,36,40.23487119,0,0,Other,36100,94801,1,DebtCon,146627,11
0,,0,31.0580187,0,0,Other,36100,36948,7,DebtCon,56236,
1,152.2454279,25,21.86293891,0,0,ProfExe,36100,233417,0,HomeImp,324987,4
0,,0,31.33214149,0,0,Other,36200,38010,6,DebtCon,59111,
0,,0,31.16435392,0,0,Other,36200,36974,7,DebtCon,54452,
0,,0,32.01469166,0,0,Other,36200,36661,6,DebtCon,53622,
0,,0,32.6245319,0,0,Other,36300,35287,7,DebtCon,56532,
0,50.41959435,6,33.41614827,0,0,Mgr,36300,22431,0,DebtCon,42834,6
0,56.12733917,6,33.67673955,0,0,Mgr,36300,25867,0,DebtCon,43823,6
